"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO4","01.01.2022 10:00 - 01.01.2022 11:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","128","3853","n/e","n/e","n/e","35","n/e","n/e","n/e","271"
"BZN|NO4","01.01.2022 11:00 - 01.01.2022 12:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","128","3811","n/e","n/e","n/e","39","n/e","n/e","n/e","225"
"BZN|NO4","01.01.2022 12:00 - 01.01.2022 13:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","128","3823","n/e","n/e","n/e","41","n/e","n/e","n/e","186"
"BZN|NO4","01.01.2022 13:00 - 01.01.2022 14:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","129","3792","n/e","n/e","n/e","41","n/e","n/e","n/e","133"
"BZN|NO4","01.01.2022 14:00 - 01.01.2022 15:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","129","3806","n/e","n/e","n/e","41","n/e","n/e","n/e","101"
"BZN|NO4","01.01.2022 15:00 - 01.01.2022 16:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","128","3773","n/e","n/e","n/e","41","n/e","n/e","n/e","82"
"BZN|NO4","01.01.2022 16:00 - 01.01.2022 17:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","129","3746","n/e","n/e","n/e","42","n/e","n/e","n/e","94"
"BZN|NO4","01.01.2022 17:00 - 01.01.2022 18:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","129","3742","n/e","n/e","n/e","41","n/e","n/e","n/e","95"
"BZN|NO4","01.01.2022 18:00 - 01.01.2022 19:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","128","3624","n/e","n/e","n/e","39","n/e","n/e","n/e","125"
"BZN|NO4","01.01.2022 19:00 - 01.01.2022 20:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","127","3587","n/e","n/e","n/e","37","n/e","n/e","n/e","117"
"BZN|NO4","01.01.2022 20:00 - 01.01.2022 21:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","126","3518","n/e","n/e","n/e","37","n/e","n/e","n/e","139"
"BZN|NO4","01.01.2022 21:00 - 01.01.2022 22:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","125","3523","n/e","n/e","n/e","36","n/e","n/e","n/e","190"
"BZN|NO4","01.01.2022 22:00 - 01.01.2022 23:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","125","3510","n/e","n/e","n/e","35","n/e","n/e","n/e","231"
"BZN|NO4","01.01.2022 23:00 - 02.01.2022 00:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","126","3394","n/e","n/e","n/e","38","n/e","n/e","n/e","324"
"BZN|NO4","02.01.2022 00:00 - 02.01.2022 01:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","128","3433","n/e","n/e","n/e","41","n/e","n/e","n/e","382"
"BZN|NO4","02.01.2022 01:00 - 02.01.2022 02:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","128","3478","n/e","n/e","n/e","55","n/e","n/e","n/e","394"
"BZN|NO4","02.01.2022 02:00 - 02.01.2022 03:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","127","3443","n/e","n/e","n/e","39","n/e","n/e","n/e","457"
"BZN|NO4","02.01.2022 03:00 - 02.01.2022 04:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","128","3345","n/e","n/e","n/e","38","n/e","n/e","n/e","455"
"BZN|NO4","02.01.2022 04:00 - 02.01.2022 05:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","126","3292","n/e","n/e","n/e","38","n/e","n/e","n/e","419"
"BZN|NO4","02.01.2022 05:00 - 02.01.2022 06:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","128","3278","n/e","n/e","n/e","38","n/e","n/e","n/e","414"
"BZN|NO4","02.01.2022 06:00 - 02.01.2022 07:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","131","3271","n/e","n/e","n/e","35","n/e","n/e","n/e","407"
"BZN|NO4","02.01.2022 07:00 - 02.01.2022 08:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","126","3338","n/e","n/e","n/e","30","n/e","n/e","n/e","390"
"BZN|NO4","02.01.2022 08:00 - 02.01.2022 09:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","117","3486","n/e","n/e","n/e","34","n/e","n/e","n/e","331"
"BZN|NO4","02.01.2022 09:00 - 02.01.2022 10:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","116","3506","n/e","n/e","n/e","30","n/e","n/e","n/e","273"
"BZN|NO4","02.01.2022 10:00 - 02.01.2022 11:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","116","3537","n/e","n/e","n/e","36","n/e","n/e","n/e","211"
"BZN|NO4","02.01.2022 11:00 - 02.01.2022 12:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","115","3533","n/e","n/e","n/e","36","n/e","n/e","n/e","174"
"BZN|NO4","02.01.2022 12:00 - 02.01.2022 13:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","113","3610","n/e","n/e","n/e","38","n/e","n/e","n/e","170"
"BZN|NO4","02.01.2022 13:00 - 02.01.2022 14:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","129","3834","n/e","n/e","n/e","37","n/e","n/e","n/e","159"
"BZN|NO4","02.01.2022 14:00 - 02.01.2022 15:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","139","3934","n/e","n/e","n/e","38","n/e","n/e","n/e","167"
"BZN|NO4","02.01.2022 15:00 - 02.01.2022 16:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","138","3757","n/e","n/e","n/e","38","n/e","n/e","n/e","169"
"BZN|NO4","02.01.2022 16:00 - 02.01.2022 17:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","138","3732","n/e","n/e","n/e","37","n/e","n/e","n/e","171"
"BZN|NO4","02.01.2022 17:00 - 02.01.2022 18:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","136","3646","n/e","n/e","n/e","38","n/e","n/e","n/e","183"
"BZN|NO4","02.01.2022 18:00 - 02.01.2022 19:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","136","3629","n/e","n/e","n/e","36","n/e","n/e","n/e","222"
"BZN|NO4","02.01.2022 19:00 - 02.01.2022 20:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","132","3489","n/e","n/e","n/e","34","n/e","n/e","n/e","238"
"BZN|NO4","02.01.2022 20:00 - 02.01.2022 21:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","131","3316","n/e","n/e","n/e","34","n/e","n/e","n/e","250"
"BZN|NO4","02.01.2022 21:00 - 02.01.2022 22:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","131","3312","n/e","n/e","n/e","39","n/e","n/e","n/e","260"
"BZN|NO4","02.01.2022 22:00 - 02.01.2022 23:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","136","3523","n/e","n/e","n/e","35","n/e","n/e","n/e","266"
"BZN|NO4","02.01.2022 23:00 - 03.01.2022 00:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","113","3218","n/e","n/e","n/e","38","n/e","n/e","n/e","273"
"BZN|NO4","03.01.2022 00:00 - 03.01.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","86","2631","n/e","n/e","n/e","43","n/e","n/e","n/e","291"
"BZN|NO4","03.01.2022 01:00 - 03.01.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","84","2537","n/e","n/e","n/e","43","n/e","n/e","n/e","308"
"BZN|NO4","03.01.2022 02:00 - 03.01.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","83","2520","n/e","n/e","n/e","46","n/e","n/e","n/e","305"
"BZN|NO4","03.01.2022 03:00 - 03.01.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","82","2574","n/e","n/e","n/e","45","n/e","n/e","n/e","296"
"BZN|NO4","03.01.2022 04:00 - 03.01.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","82","2638","n/e","n/e","n/e","44","n/e","n/e","n/e","286"
"BZN|NO4","03.01.2022 05:00 - 03.01.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","80","2822","n/e","n/e","n/e","41","n/e","n/e","n/e","344"
"BZN|NO4","03.01.2022 06:00 - 03.01.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","97","3243","n/e","n/e","n/e","40","n/e","n/e","n/e","386"
"BZN|NO4","03.01.2022 07:00 - 03.01.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","110","3613","n/e","n/e","n/e","40","n/e","n/e","n/e","416"
"BZN|NO4","03.01.2022 08:00 - 03.01.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","116","3664","n/e","n/e","n/e","41","n/e","n/e","n/e","449"
"BZN|NO4","03.01.2022 09:00 - 03.01.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","118","3664","n/e","n/e","n/e","41","n/e","n/e","n/e","471"
"BZN|NO4","03.01.2022 10:00 - 03.01.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","116","3700","n/e","n/e","n/e","41","n/e","n/e","n/e","454"
"BZN|NO4","03.01.2022 11:00 - 03.01.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","116","3730","n/e","n/e","n/e","40","n/e","n/e","n/e","439"
"BZN|NO4","03.01.2022 12:00 - 03.01.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","118","3724","n/e","n/e","n/e","42","n/e","n/e","n/e","440"
"BZN|NO4","03.01.2022 13:00 - 03.01.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","115","3737","n/e","n/e","n/e","40","n/e","n/e","n/e","445"
"BZN|NO4","03.01.2022 14:00 - 03.01.2022 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","114","3778","n/e","n/e","n/e","40","n/e","n/e","n/e","438"
"BZN|NO4","03.01.2022 15:00 - 03.01.2022 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","115","3770","n/e","n/e","n/e","44","n/e","n/e","n/e","453"
"BZN|NO4","03.01.2022 16:00 - 03.01.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","119","3806","n/e","n/e","n/e","46","n/e","n/e","n/e","450"
"BZN|NO4","03.01.2022 17:00 - 03.01.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","120","3846","n/e","n/e","n/e","47","n/e","n/e","n/e","452"
"BZN|NO4","03.01.2022 18:00 - 03.01.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","124","3946","n/e","n/e","n/e","47","n/e","n/e","n/e","454"
"BZN|NO4","03.01.2022 19:00 - 03.01.2022 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","124","3962","n/e","n/e","n/e","45","n/e","n/e","n/e","452"
"BZN|NO4","03.01.2022 20:00 - 03.01.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","126","3992","n/e","n/e","n/e","47","n/e","n/e","n/e","466"
"BZN|NO4","03.01.2022 21:00 - 03.01.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","126","3930","n/e","n/e","n/e","48","n/e","n/e","n/e","460"
"BZN|NO4","03.01.2022 22:00 - 03.01.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","121","3982","n/e","n/e","n/e","46","n/e","n/e","n/e","468"
"BZN|NO4","03.01.2022 23:00 - 04.01.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","121","3846","n/e","n/e","n/e","47","n/e","n/e","n/e","459"
"BZN|NO4","04.01.2022 00:00 - 04.01.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","126","3759","n/e","n/e","n/e","45","n/e","n/e","n/e","463"
"BZN|NO4","04.01.2022 01:00 - 04.01.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","126","3796","n/e","n/e","n/e","47","n/e","n/e","n/e","458"
"BZN|NO4","04.01.2022 02:00 - 04.01.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","126","3755","n/e","n/e","n/e","46","n/e","n/e","n/e","466"
"BZN|NO4","04.01.2022 03:00 - 04.01.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","131","3615","n/e","n/e","n/e","53","n/e","n/e","n/e","459"
"BZN|NO4","04.01.2022 04:00 - 04.01.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","134","3597","n/e","n/e","n/e","42","n/e","n/e","n/e","443"
"BZN|NO4","04.01.2022 05:00 - 04.01.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","134","3600","n/e","n/e","n/e","46","n/e","n/e","n/e","453"
"BZN|NO4","04.01.2022 06:00 - 04.01.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","135","3725","n/e","n/e","n/e","45","n/e","n/e","n/e","450"
"BZN|NO4","04.01.2022 07:00 - 04.01.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","134","3888","n/e","n/e","n/e","43","n/e","n/e","n/e","449"
"BZN|NO4","04.01.2022 08:00 - 04.01.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","140","3938","n/e","n/e","n/e","42","n/e","n/e","n/e","457"
"BZN|NO4","04.01.2022 09:00 - 04.01.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","145","3937","n/e","n/e","n/e","42","n/e","n/e","n/e","434"
"BZN|NO4","04.01.2022 10:00 - 04.01.2022 11:00 (CET/CEST)","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","142","3930","n/e","n/e","n/e","16","n/e","n/e","n/e","423"
"BZN|NO4","04.01.2022 11:00 - 04.01.2022 12:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","140","3900","n/e","n/e","n/e","14","n/e","n/e","n/e","428"
"BZN|NO4","04.01.2022 12:00 - 04.01.2022 13:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","143","3944","n/e","n/e","n/e","14","n/e","n/e","n/e","413"
"BZN|NO4","04.01.2022 13:00 - 04.01.2022 14:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","142","3969","n/e","n/e","n/e","41","n/e","n/e","n/e","407"
"BZN|NO4","04.01.2022 14:00 - 04.01.2022 15:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","146","4011","n/e","n/e","n/e","38","n/e","n/e","n/e","394"
"BZN|NO4","04.01.2022 15:00 - 04.01.2022 16:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","146","4028","n/e","n/e","n/e","40","n/e","n/e","n/e","370"
"BZN|NO4","04.01.2022 16:00 - 04.01.2022 17:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","147","4055","n/e","n/e","n/e","38","n/e","n/e","n/e","355"
"BZN|NO4","04.01.2022 17:00 - 04.01.2022 18:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","147","4073","n/e","n/e","n/e","37","n/e","n/e","n/e","335"
"BZN|NO4","04.01.2022 18:00 - 04.01.2022 19:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","147","4024","n/e","n/e","n/e","37","n/e","n/e","n/e","304"
"BZN|NO4","04.01.2022 19:00 - 04.01.2022 20:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","146","3959","n/e","n/e","n/e","36","n/e","n/e","n/e","304"
"BZN|NO4","04.01.2022 20:00 - 04.01.2022 21:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","146","3957","n/e","n/e","n/e","36","n/e","n/e","n/e","275"
"BZN|NO4","04.01.2022 21:00 - 04.01.2022 22:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","145","3979","n/e","n/e","n/e","36","n/e","n/e","n/e","256"
"BZN|NO4","04.01.2022 22:00 - 04.01.2022 23:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","133","3972","n/e","n/e","n/e","41","n/e","n/e","n/e","245"
"BZN|NO4","04.01.2022 23:00 - 05.01.2022 00:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","125","3915","n/e","n/e","n/e","49","n/e","n/e","n/e","230"
"BZN|NO4","05.01.2022 00:00 - 05.01.2022 01:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","129","3962","n/e","n/e","n/e","41","n/e","n/e","n/e","217"
"BZN|NO4","05.01.2022 01:00 - 05.01.2022 02:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","127","3881","n/e","n/e","n/e","41","n/e","n/e","n/e","219"
"BZN|NO4","05.01.2022 02:00 - 05.01.2022 03:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","127","3892","n/e","n/e","n/e","44","n/e","n/e","n/e","230"
"BZN|NO4","05.01.2022 03:00 - 05.01.2022 04:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","128","3897","n/e","n/e","n/e","45","n/e","n/e","n/e","239"
"BZN|NO4","05.01.2022 04:00 - 05.01.2022 05:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","126","3887","n/e","n/e","n/e","47","n/e","n/e","n/e","302"
"BZN|NO4","05.01.2022 05:00 - 05.01.2022 06:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","126","3914","n/e","n/e","n/e","43","n/e","n/e","n/e","403"
"BZN|NO4","05.01.2022 06:00 - 05.01.2022 07:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","134","4008","n/e","n/e","n/e","42","n/e","n/e","n/e","452"
"BZN|NO4","05.01.2022 07:00 - 05.01.2022 08:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","141","4074","n/e","n/e","n/e","23","n/e","n/e","n/e","441"
"BZN|NO4","05.01.2022 08:00 - 05.01.2022 09:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","144","4091","n/e","n/e","n/e","21","n/e","n/e","n/e","421"
"BZN|NO4","05.01.2022 09:00 - 05.01.2022 10:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","145","4118","n/e","n/e","n/e","19","n/e","n/e","n/e","338"
"BZN|NO4","05.01.2022 10:00 - 05.01.2022 11:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","151","4099","n/e","n/e","n/e","18","n/e","n/e","n/e","257"
"BZN|NO4","05.01.2022 11:00 - 05.01.2022 12:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","153","4038","n/e","n/e","n/e","22","n/e","n/e","n/e","229"
"BZN|NO4","05.01.2022 12:00 - 05.01.2022 13:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","145","4045","n/e","n/e","n/e","24","n/e","n/e","n/e","246"
"BZN|NO4","05.01.2022 13:00 - 05.01.2022 14:00 (CET/CEST)","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","144","4044","n/e","n/e","n/e","43","n/e","n/e","n/e","245"
